run,version,tag,namespace,family,classification_basis,structural_pattern,unit,unit_basis,catalog_present,series_returned,point_count,unique_coordinate_count,raw_slot_count,exact_duplicate_count,empty_response_count,null_count,nonnull_count,conflict_count,multiple_wall_steps,first_step,last_step,observed_steps,nonnull_steps,missing_steps_relative_to_observed_grid,null_only_steps,min_value,max_value,sources
flash,3-5513.32.6.28,actor/chat/dataset-lm3t/ppo_kl,actor,actor,literal first path component; no mechanistic classification,actor/chat/{dataset}/ppo_kl,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.0,0.0,"[{""captured_at"":""2026-09-21T05:45:52.023677Z"",""json_pointer"":""/series/actor~1chat~1dataset-lm3t~1ppo_kl"",""manifest_line"":64,""object_sha256"":""6a11a79246905daeefb638a75697e0ef475d85d2051f9163040eb2ccc2eb43a1""}]"
flash,3-5513.32.6.28,actor/clip_high,actor,actor,literal first path component; no mechanistic classification,actor/clip_high,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.27,0.27,"[{""captured_at"":""2026-09-21T05:45:52.023677Z"",""json_pointer"":""/series/actor~1clip_high"",""manifest_line"":64,""object_sha256"":""6a11a79246905daeefb638a75697e0ef475d85d2051f9163040eb2ccc2eb43a1""}]"
flash,3-5513.32.6.28,actor/clip_low,actor,actor,literal first path component; no mechanistic classification,actor/clip_low,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.2,0.2,"[{""captured_at"":""2026-09-21T05:45:52.023677Z"",""json_pointer"":""/series/actor~1clip_low"",""manifest_line"":64,""object_sha256"":""6a11a79246905daeefb638a75697e0ef475d85d2051f9163040eb2ccc2eb43a1""}]"
flash,3-5513.32.6.28,actor/code/dataset-4onq/entropy_loss,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/entropy_loss,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.486879,0.586362,"[{""captured_at"":""2026-09-21T05:45:52.023677Z"",""json_pointer"":""/series/actor~1code~1dataset-4onq~1entropy_loss"",""manifest_line"":64,""object_sha256"":""6a11a79246905daeefb638a75697e0ef475d85d2051f9163040eb2ccc2eb43a1""}]"
flash,3-5513.32.6.28,actor/code/dataset-4onq/pg_clipfrac,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_clipfrac,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.0,0.0,"[{""captured_at"":""2026-09-21T05:45:52.023677Z"",""json_pointer"":""/series/actor~1code~1dataset-4onq~1pg_clipfrac"",""manifest_line"":64,""object_sha256"":""6a11a79246905daeefb638a75697e0ef475d85d2051f9163040eb2ccc2eb43a1""}]"
flash,3-5513.32.6.28,actor/code/dataset-4onq/pg_loss,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_loss,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],-0.000451665,0.0498134,"[{""captured_at"":""2026-09-21T05:45:52.023677Z"",""json_pointer"":""/series/actor~1code~1dataset-4onq~1pg_loss"",""manifest_line"":64,""object_sha256"":""6a11a79246905daeefb638a75697e0ef475d85d2051f9163040eb2ccc2eb43a1""}]"
flash,3-5513.32.6.28,actor/code/dataset-4onq/pg_tis_clipfrac,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_tis_clipfrac,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],9.80383e-08,3.11002e-06,"[{""captured_at"":""2026-09-21T05:45:52.023677Z"",""json_pointer"":""/series/actor~1code~1dataset-4onq~1pg_tis_clipfrac"",""manifest_line"":64,""object_sha256"":""6a11a79246905daeefb638a75697e0ef475d85d2051f9163040eb2ccc2eb43a1""}]"
flash,3-5513.32.6.28,actor/code/dataset-4onq/pg_tis_clipfrac_neg_high,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_tis_clipfrac_neg_high,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.0,1.1909e-07,"[{""captured_at"":""2026-09-21T05:45:52.023677Z"",""json_pointer"":""/series/actor~1code~1dataset-4onq~1pg_tis_clipfrac_neg_high"",""manifest_line"":64,""object_sha256"":""6a11a79246905daeefb638a75697e0ef475d85d2051f9163040eb2ccc2eb43a1""}]"
flash,3-5513.32.6.28,actor/code/dataset-4onq/pg_tis_clipfrac_neg_low,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_tis_clipfrac_neg_low,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],5.08574e-08,1.77992e-06,"[{""captured_at"":""2026-09-21T05:45:52.023677Z"",""json_pointer"":""/series/actor~1code~1dataset-4onq~1pg_tis_clipfrac_neg_low"",""manifest_line"":64,""object_sha256"":""6a11a79246905daeefb638a75697e0ef475d85d2051f9163040eb2ccc2eb43a1""}]"
flash,3-5513.32.6.28,actor/code/dataset-4onq/pg_tis_clipfrac_pos_high,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_tis_clipfrac_pos_high,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.0,1.58637e-07,"[{""captured_at"":""2026-09-21T05:45:52.023677Z"",""json_pointer"":""/series/actor~1code~1dataset-4onq~1pg_tis_clipfrac_pos_high"",""manifest_line"":64,""object_sha256"":""6a11a79246905daeefb638a75697e0ef475d85d2051f9163040eb2ccc2eb43a1""}]"
flash,3-5513.32.6.28,actor/code/dataset-4onq/pg_tis_clipfrac_pos_low,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_tis_clipfrac_pos_low,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],1.42628e-08,1.47748e-06,"[{""captured_at"":""2026-09-21T05:45:52.023677Z"",""json_pointer"":""/series/actor~1code~1dataset-4onq~1pg_tis_clipfrac_pos_low"",""manifest_line"":64,""object_sha256"":""6a11a79246905daeefb638a75697e0ef475d85d2051f9163040eb2ccc2eb43a1""}]"
flash,3-5513.32.6.28,actor/code/dataset-4onq/ppo_kl,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/ppo_kl,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.0,0.0,"[{""captured_at"":""2026-09-21T05:45:52.023677Z"",""json_pointer"":""/series/actor~1code~1dataset-4onq~1ppo_kl"",""manifest_line"":64,""object_sha256"":""6a11a79246905daeefb638a75697e0ef475d85d2051f9163040eb2ccc2eb43a1""}]"
flash,3-5513.32.6.28,actor/code/dataset-bvg7/entropy_loss,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/entropy_loss,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.394739,0.543951,"[{""captured_at"":""2026-09-21T05:45:52.023677Z"",""json_pointer"":""/series/actor~1code~1dataset-bvg7~1entropy_loss"",""manifest_line"":64,""object_sha256"":""6a11a79246905daeefb638a75697e0ef475d85d2051f9163040eb2ccc2eb43a1""}]"
flash,3-5513.32.6.28,actor/code/dataset-bvg7/pg_clipfrac,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_clipfrac,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.0,0.0,"[{""captured_at"":""2026-09-21T05:45:52.023677Z"",""json_pointer"":""/series/actor~1code~1dataset-bvg7~1pg_clipfrac"",""manifest_line"":64,""object_sha256"":""6a11a79246905daeefb638a75697e0ef475d85d2051f9163040eb2ccc2eb43a1""}]"
flash,3-5513.32.6.28,actor/code/dataset-bvg7/pg_loss,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_loss,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],-0.00862567,0.0550818,"[{""captured_at"":""2026-09-21T05:45:52.023677Z"",""json_pointer"":""/series/actor~1code~1dataset-bvg7~1pg_loss"",""manifest_line"":64,""object_sha256"":""6a11a79246905daeefb638a75697e0ef475d85d2051f9163040eb2ccc2eb43a1""}]"
flash,3-5513.32.6.28,actor/code/dataset-bvg7/pg_tis_clipfrac,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_tis_clipfrac,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],3.15143e-05,0.000359989,"[{""captured_at"":""2026-09-21T05:45:52.480548Z"",""json_pointer"":""/series/actor~1code~1dataset-bvg7~1pg_tis_clipfrac"",""manifest_line"":65,""object_sha256"":""ce7f208811b3e4d7b3c824bae5067cae3b7fe17dd2576440a20eebdc4b99247e""}]"
flash,3-5513.32.6.28,actor/code/dataset-bvg7/pg_tis_clipfrac_neg_high,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_tis_clipfrac_neg_high,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],1.28663e-06,2.02672e-05,"[{""captured_at"":""2026-09-21T05:45:52.480548Z"",""json_pointer"":""/series/actor~1code~1dataset-bvg7~1pg_tis_clipfrac_neg_high"",""manifest_line"":65,""object_sha256"":""ce7f208811b3e4d7b3c824bae5067cae3b7fe17dd2576440a20eebdc4b99247e""}]"
flash,3-5513.32.6.28,actor/code/dataset-bvg7/pg_tis_clipfrac_neg_low,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_tis_clipfrac_neg_low,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],1.19201e-05,0.000176276,"[{""captured_at"":""2026-09-21T05:45:52.480548Z"",""json_pointer"":""/series/actor~1code~1dataset-bvg7~1pg_tis_clipfrac_neg_low"",""manifest_line"":65,""object_sha256"":""ce7f208811b3e4d7b3c824bae5067cae3b7fe17dd2576440a20eebdc4b99247e""}]"
flash,3-5513.32.6.28,actor/code/dataset-bvg7/pg_tis_clipfrac_pos_high,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_tis_clipfrac_pos_high,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],1.74924e-06,1.86839e-05,"[{""captured_at"":""2026-09-21T05:45:52.480548Z"",""json_pointer"":""/series/actor~1code~1dataset-bvg7~1pg_tis_clipfrac_pos_high"",""manifest_line"":65,""object_sha256"":""ce7f208811b3e4d7b3c824bae5067cae3b7fe17dd2576440a20eebdc4b99247e""}]"
flash,3-5513.32.6.28,actor/code/dataset-bvg7/pg_tis_clipfrac_pos_low,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_tis_clipfrac_pos_low,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],1.62169e-05,0.000156066,"[{""captured_at"":""2026-09-21T05:45:52.480548Z"",""json_pointer"":""/series/actor~1code~1dataset-bvg7~1pg_tis_clipfrac_pos_low"",""manifest_line"":65,""object_sha256"":""ce7f208811b3e4d7b3c824bae5067cae3b7fe17dd2576440a20eebdc4b99247e""}]"
flash,3-5513.32.6.28,actor/code/dataset-bvg7/ppo_kl,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/ppo_kl,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.0,0.0,"[{""captured_at"":""2026-09-21T05:45:52.480548Z"",""json_pointer"":""/series/actor~1code~1dataset-bvg7~1ppo_kl"",""manifest_line"":65,""object_sha256"":""ce7f208811b3e4d7b3c824bae5067cae3b7fe17dd2576440a20eebdc4b99247e""}]"
flash,3-5513.32.6.28,actor/code/dataset-dnpn/entropy_loss,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/entropy_loss,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.406548,0.527258,"[{""captured_at"":""2026-09-21T05:45:52.480548Z"",""json_pointer"":""/series/actor~1code~1dataset-dnpn~1entropy_loss"",""manifest_line"":65,""object_sha256"":""ce7f208811b3e4d7b3c824bae5067cae3b7fe17dd2576440a20eebdc4b99247e""}]"
flash,3-5513.32.6.28,actor/code/dataset-dnpn/pg_clipfrac,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_clipfrac,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.0,0.0,"[{""captured_at"":""2026-09-21T05:45:52.480548Z"",""json_pointer"":""/series/actor~1code~1dataset-dnpn~1pg_clipfrac"",""manifest_line"":65,""object_sha256"":""ce7f208811b3e4d7b3c824bae5067cae3b7fe17dd2576440a20eebdc4b99247e""}]"
flash,3-5513.32.6.28,actor/code/dataset-dnpn/pg_loss,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_loss,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],-0.00906823,0.0180937,"[{""captured_at"":""2026-09-21T05:45:52.480548Z"",""json_pointer"":""/series/actor~1code~1dataset-dnpn~1pg_loss"",""manifest_line"":65,""object_sha256"":""ce7f208811b3e4d7b3c824bae5067cae3b7fe17dd2576440a20eebdc4b99247e""}]"
flash,3-5513.32.6.28,actor/code/dataset-dnpn/pg_tis_clipfrac,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_tis_clipfrac,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],4.15243e-05,0.000151579,"[{""captured_at"":""2026-09-21T05:45:52.480548Z"",""json_pointer"":""/series/actor~1code~1dataset-dnpn~1pg_tis_clipfrac"",""manifest_line"":65,""object_sha256"":""ce7f208811b3e4d7b3c824bae5067cae3b7fe17dd2576440a20eebdc4b99247e""}]"
flash,3-5513.32.6.28,actor/code/dataset-dnpn/pg_tis_clipfrac_neg_high,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_tis_clipfrac_neg_high,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],9.08062e-07,7.06033e-06,"[{""captured_at"":""2026-09-21T05:45:52.480548Z"",""json_pointer"":""/series/actor~1code~1dataset-dnpn~1pg_tis_clipfrac_neg_high"",""manifest_line"":65,""object_sha256"":""ce7f208811b3e4d7b3c824bae5067cae3b7fe17dd2576440a20eebdc4b99247e""}]"
flash,3-5513.32.6.28,actor/code/dataset-dnpn/pg_tis_clipfrac_neg_low,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_tis_clipfrac_neg_low,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],1.48078e-05,6.70493e-05,"[{""captured_at"":""2026-09-21T05:45:52.480548Z"",""json_pointer"":""/series/actor~1code~1dataset-dnpn~1pg_tis_clipfrac_neg_low"",""manifest_line"":65,""object_sha256"":""ce7f208811b3e4d7b3c824bae5067cae3b7fe17dd2576440a20eebdc4b99247e""}]"
flash,3-5513.32.6.28,actor/code/dataset-dnpn/pg_tis_clipfrac_pos_high,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_tis_clipfrac_pos_high,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],1.35395e-06,1.14178e-05,"[{""captured_at"":""2026-09-21T05:45:52.480548Z"",""json_pointer"":""/series/actor~1code~1dataset-dnpn~1pg_tis_clipfrac_pos_high"",""manifest_line"":65,""object_sha256"":""ce7f208811b3e4d7b3c824bae5067cae3b7fe17dd2576440a20eebdc4b99247e""}]"
flash,3-5513.32.6.28,actor/code/dataset-dnpn/pg_tis_clipfrac_pos_low,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_tis_clipfrac_pos_low,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],2.02327e-05,9.66409e-05,"[{""captured_at"":""2026-09-21T05:45:52.480548Z"",""json_pointer"":""/series/actor~1code~1dataset-dnpn~1pg_tis_clipfrac_pos_low"",""manifest_line"":65,""object_sha256"":""ce7f208811b3e4d7b3c824bae5067cae3b7fe17dd2576440a20eebdc4b99247e""}]"
flash,3-5513.32.6.28,actor/code/dataset-dnpn/ppo_kl,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/ppo_kl,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.0,0.0,"[{""captured_at"":""2026-09-21T05:45:52.480548Z"",""json_pointer"":""/series/actor~1code~1dataset-dnpn~1ppo_kl"",""manifest_line"":65,""object_sha256"":""ce7f208811b3e4d7b3c824bae5067cae3b7fe17dd2576440a20eebdc4b99247e""}]"
flash,3-5513.32.6.28,actor/code/dataset-m1dt/entropy_loss,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/entropy_loss,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.336042,0.44433,"[{""captured_at"":""2026-09-21T05:45:52.480548Z"",""json_pointer"":""/series/actor~1code~1dataset-m1dt~1entropy_loss"",""manifest_line"":65,""object_sha256"":""ce7f208811b3e4d7b3c824bae5067cae3b7fe17dd2576440a20eebdc4b99247e""}]"
flash,3-5513.32.6.28,actor/code/dataset-m1dt/pg_clipfrac,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_clipfrac,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.0,0.0,"[{""captured_at"":""2026-09-21T05:45:52.480548Z"",""json_pointer"":""/series/actor~1code~1dataset-m1dt~1pg_clipfrac"",""manifest_line"":65,""object_sha256"":""ce7f208811b3e4d7b3c824bae5067cae3b7fe17dd2576440a20eebdc4b99247e""}]"
flash,3-5513.32.6.28,actor/code/dataset-m1dt/pg_loss,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_loss,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],-0.0065884,0.00755149,"[{""captured_at"":""2026-09-21T05:45:52.480548Z"",""json_pointer"":""/series/actor~1code~1dataset-m1dt~1pg_loss"",""manifest_line"":65,""object_sha256"":""ce7f208811b3e4d7b3c824bae5067cae3b7fe17dd2576440a20eebdc4b99247e""}]"
flash,3-5513.32.6.28,actor/code/dataset-m1dt/pg_tis_clipfrac,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_tis_clipfrac,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],8.67238e-05,0.000340803,"[{""captured_at"":""2026-09-21T05:45:52.480548Z"",""json_pointer"":""/series/actor~1code~1dataset-m1dt~1pg_tis_clipfrac"",""manifest_line"":65,""object_sha256"":""ce7f208811b3e4d7b3c824bae5067cae3b7fe17dd2576440a20eebdc4b99247e""}]"
flash,3-5513.32.6.28,actor/code/dataset-m1dt/pg_tis_clipfrac_neg_high,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_tis_clipfrac_neg_high,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],3.48628e-06,1.67063e-05,"[{""captured_at"":""2026-09-21T05:45:52.480548Z"",""json_pointer"":""/series/actor~1code~1dataset-m1dt~1pg_tis_clipfrac_neg_high"",""manifest_line"":65,""object_sha256"":""ce7f208811b3e4d7b3c824bae5067cae3b7fe17dd2576440a20eebdc4b99247e""}]"
